store_id,store_name,ds,y
5203,JL Alexandria,2018-09-13,11
5201,JL Auburn,2018-09-13,3
1249,JL Bankstown,2018-09-13,2
5205,JL Bundall,2018-09-13,3
5218,JL Bundall,2018-09-13,4
1244,JL Canberra,2018-09-13,12
5202,JL Castle Hill,2018-09-13,12
5207,JL Fortitude Valley,2018-09-13,15
5208,JL Helensvale,2018-09-13,44
1243,JL Kotara,2018-09-13,22
5209,JL Logan,2018-09-13,5
6201,JL Mile End,2018-09-13,12
5214,JL Northlakes,2018-09-13,4
5211,JL Robina,2018-09-13,19
1246,JL Tuggerah,2018-09-13,6
1209,SG & JL Caringbah,2018-09-13,17
1375,SG & JL Hopper Crossing,2018-09-13,22
1211,SG & JL Hornsby,2018-09-13,8
1227,SG & JL Liverpool,2018-09-13,16
1371,SG & JL Maribyrnong,2018-09-13,3
1205,SG & JL NSW Warehouse,2018-09-13,2
1376,SG & JL NSW Warehouse,2018-09-13,1
5203,SG & JL NSW Warehouse,2018-09-13,1
1245,SG & JL Penrith,2018-09-13,10
1223,SG & JL Penrith Clearance,2018-09-13,9
1210,SG & JL Prospect,2018-09-13,1
2200,SG & JL Staff Sales,2018-09-13,23
5210,SG & JL Toowoomba,2018-09-13,3
2200,SG & JL Wholesale Sales,2018-09-13,6
5216,SG Aspley,2018-09-13,3
1205,SG Auburn,2018-09-13,31
1207,SG Bankstown,2018-09-13,18
1206,SG Castle Hill,2018-09-13,17
1374,SG Chirnside Park,2018-09-13,8
1372,SG Cranbourne,2018-09-13,2
5212,SG Logan,2018-09-13,8
1236,SG Marsden Park,2018-09-13,5
1208,SG Moore Park,2018-09-13,10
1233,SG Tuggerah,2018-09-13,13
2200,SG Website,2018-09-13,3
1417,The Sleeping Giant,2018-09-13,1
5203,JL Alexandria,2018-09-14,27
5201,JL Auburn,2018-09-14,2
1249,JL Bankstown,2018-09-14,17
5205,JL Bundall,2018-09-14,5
5218,JL Bundall,2018-09-14,8
1244,JL Canberra,2018-09-14,9
5202,JL Castle Hill,2018-09-14,1
5207,JL Fortitude Valley,2018-09-14,7
5208,JL Helensvale,2018-09-14,5
1243,JL Kotara,2018-09-14,12
5209,JL Logan,2018-09-14,24
6201,JL Mile End,2018-09-14,2
5214,JL Northlakes,2018-09-14,9
1376,JL Nunawading,2018-09-14,18
5211,JL Robina,2018-09-14,22
1246,JL Tuggerah,2018-09-14,9
1209,SG & JL Caringbah,2018-09-14,12
1375,SG & JL Hopper Crossing,2018-09-14,26
1227,SG & JL Liverpool,2018-09-14,8
1371,SG & JL Maribyrnong,2018-09-14,8
1205,SG & JL NSW Warehouse,2018-09-14,1
1206,SG & JL NSW Warehouse,2018-09-14,1
1233,SG & JL NSW Warehouse,2018-09-14,1
1373,SG & JL NSW Warehouse,2018-09-14,1
1374,SG & JL NSW Warehouse,2018-09-14,1
5202,SG & JL NSW Warehouse,2018-09-14,1
1245,SG & JL Penrith,2018-09-14,16
1223,SG & JL Penrith Clearance,2018-09-14,33
1373,SG & JL Preston,2018-09-14,19
1210,SG & JL Prospect,2018-09-14,2
2200,SG & JL Staff Sales,2018-09-14,6
5210,SG & JL Toowoomba,2018-09-14,9
5216,SG Aspley,2018-09-14,4
1205,SG Auburn,2018-09-14,7
1207,SG Bankstown,2018-09-14,8
1206,SG Castle Hill,2018-09-14,17
1374,SG Chirnside Park,2018-09-14,13
1372,SG Cranbourne,2018-09-14,11
5212,SG Logan,2018-09-14,11
1236,SG Marsden Park,2018-09-14,2
1208,SG Moore Park,2018-09-14,25
1233,SG Tuggerah,2018-09-14,13
2200,SG Website,2018-09-14,3
1417,The Sleeping Giant,2018-09-14,5
5203,JL Alexandria,2018-09-15,16
5201,JL Auburn,2018-09-15,11
1249,JL Bankstown,2018-09-15,24
5205,JL Bundall,2018-09-15,11
5218,JL Bundall,2018-09-15,2
1244,JL Canberra,2018-09-15,18
5202,JL Castle Hill,2018-09-15,10
5207,JL Fortitude Valley,2018-09-15,37
5208,JL Helensvale,2018-09-15,24
1243,JL Kotara,2018-09-15,23
5209,JL Logan,2018-09-15,39
1248,JL Marsden Park,2018-09-15,1
6201,JL Mile End,2018-09-15,13
5214,JL Northlakes,2018-09-15,18
1376,JL Nunawading,2018-09-15,25
5211,JL Robina,2018-09-15,4
1246,JL Tuggerah,2018-09-15,9
1209,SG & JL Caringbah,2018-09-15,29
1375,SG & JL Hopper Crossing,2018-09-15,16
1211,SG & JL Hornsby,2018-09-15,23
1227,SG & JL Liverpool,2018-09-15,35
1371,SG & JL Maribyrnong,2018-09-15,8
1205,SG & JL NSW Warehouse,2018-09-15,2
1208,SG & JL NSW Warehouse,2018-09-15,2
1209,SG & JL NSW Warehouse,2018-09-15,1
1210,SG & JL NSW Warehouse,2018-09-15,1
1211,SG & JL NSW Warehouse,2018-09-15,1
1227,SG & JL NSW Warehouse,2018-09-15,1
1243,SG & JL NSW Warehouse,2018-09-15,1
1371,SG & JL NSW Warehouse,2018-09-15,1
1373,SG & JL NSW Warehouse,2018-09-15,1
5203,SG & JL NSW Warehouse,2018-09-15,2
5212,SG & JL NSW Warehouse,2018-09-15,1
5213,SG & JL NSW Warehouse,2018-09-15,1
1245,SG & JL Penrith,2018-09-15,12
1223,SG & JL Penrith Clearance,2018-09-15,26
1373,SG & JL Preston,2018-09-15,55
1210,SG & JL Prospect,2018-09-15,24
5210,SG & JL Toowoomba,2018-09-15,8
5216,SG Aspley,2018-09-15,14
1205,SG Auburn,2018-09-15,54
1207,SG Bankstown,2018-09-15,13
1206,SG Castle Hill,2018-09-15,18
1374,SG Chirnside Park,2018-09-15,57
1372,SG Cranbourne,2018-09-15,23
5213,SG Jindalee,2018-09-15,15
5212,SG Logan,2018-09-15,22
1236,SG Marsden Park,2018-09-15,51
1208,SG Moore Park,2018-09-15,48
1233,SG Tuggerah,2018-09-15,15
1417,The Sleeping Giant,2018-09-15,2
5203,JL Alexandria,2018-09-16,61
5201,JL Auburn,2018-09-16,25
1249,JL Bankstown,2018-09-16,15
5205,JL Bundall,2018-09-16,5
5218,JL Bundall,2018-09-16,18
1244,JL Canberra,2018-09-16,12
5202,JL Castle Hill,2018-09-16,37
5207,JL Fortitude Valley,2018-09-16,24
5208,JL Helensvale,2018-09-16,34
1243,JL Kotara,2018-09-16,27
5209,JL Logan,2018-09-16,18
5212,JL Logan,2018-09-16,3
1248,JL Marsden Park,2018-09-16,14
6201,JL Mile End,2018-09-16,18
5214,JL Northlakes,2018-09-16,4
1376,JL Nunawading,2018-09-16,14
5211,JL Robina,2018-09-16,25
1246,JL Tuggerah,2018-09-16,24
1209,SG & JL Caringbah,2018-09-16,51
1375,SG & JL Hopper Crossing,2018-09-16,34
1211,SG & JL Hornsby,2018-09-16,26
1227,SG & JL Liverpool,2018-09-16,61
1371,SG & JL Maribyrnong,2018-09-16,30
1206,SG & JL NSW Warehouse,2018-09-16,1
1210,SG & JL NSW Warehouse,2018-09-16,1
1233,SG & JL NSW Warehouse,2018-09-16,1
1248,SG & JL NSW Warehouse,2018-09-16,1
1373,SG & JL NSW Warehouse,2018-09-16,1
1376,SG & JL NSW Warehouse,2018-09-16,1
5202,SG & JL NSW Warehouse,2018-09-16,1
5209,SG & JL NSW Warehouse,2018-09-16,2
5214,SG & JL NSW Warehouse,2018-09-16,2
6201,SG & JL NSW Warehouse,2018-09-16,1
1245,SG & JL Penrith,2018-09-16,46
1223,SG & JL Penrith Clearance,2018-09-16,13
1373,SG & JL Preston,2018-09-16,18
1210,SG & JL Prospect,2018-09-16,49
5210,SG & JL Toowoomba,2018-09-16,14
5216,SG Aspley,2018-09-16,3
1205,SG Auburn,2018-09-16,60
1207,SG Bankstown,2018-09-16,9
1206,SG Castle Hill,2018-09-16,38
1374,SG Chirnside Park,2018-09-16,100
1372,SG Cranbourne,2018-09-16,93
5213,SG Jindalee,2018-09-16,14
5212,SG Logan,2018-09-16,37
1236,SG Marsden Park,2018-09-16,24
1208,SG Moore Park,2018-09-16,54
1233,SG Tuggerah,2018-09-16,29
1417,The Sleeping Giant,2018-09-16,11
5203,JL Alexandria,2018-09-17,45
5201,JL Auburn,2018-09-17,5
1249,JL Bankstown,2018-09-17,3
5205,JL Bundall,2018-09-17,6
5218,JL Bundall,2018-09-17,3
5202,JL Castle Hill,2018-09-17,9
5207,JL Fortitude Valley,2018-09-17,13
5208,JL Helensvale,2018-09-17,9
1243,JL Kotara,2018-09-17,36
5209,JL Logan,2018-09-17,14
1248,JL Marsden Park,2018-09-17,3
6201,JL Mile End,2018-09-17,10
5214,JL Northlakes,2018-09-17,2
1376,JL Nunawading,2018-09-17,19
5211,JL Robina,2018-09-17,31
1246,JL Tuggerah,2018-09-17,3
1209,SG & JL Caringbah,2018-09-17,6
1375,SG & JL Hopper Crossing,2018-09-17,15
1227,SG & JL Liverpool,2018-09-17,3
1371,SG & JL Maribyrnong,2018-09-17,17
1205,SG & JL NSW Warehouse,2018-09-17,3
1206,SG & JL NSW Warehouse,2018-09-17,2
1209,SG & JL NSW Warehouse,2018-09-17,3
1210,SG & JL NSW Warehouse,2018-09-17,1
1227,SG & JL NSW Warehouse,2018-09-17,1
1243,SG & JL NSW Warehouse,2018-09-17,1
1371,SG & JL NSW Warehouse,2018-09-17,1
1376,SG & JL NSW Warehouse,2018-09-17,2
5203,SG & JL NSW Warehouse,2018-09-17,1
6201,SG & JL NSW Warehouse,2018-09-17,1
1245,SG & JL Penrith,2018-09-17,3
1223,SG & JL Penrith Clearance,2018-09-17,18
1373,SG & JL Preston,2018-09-17,20
2200,SG & JL Staff Sales,2018-09-17,6
5210,SG & JL Toowoomba,2018-09-17,21
2200,SG & JL Wholesale Sales,2018-09-17,3
5216,SG Aspley,2018-09-17,5
1205,SG Auburn,2018-09-17,16
1207,SG Bankstown,2018-09-17,4
1206,SG Castle Hill,2018-09-17,22
1374,SG Chirnside Park,2018-09-17,7
1372,SG Cranbourne,2018-09-17,15
5213,SG Jindalee,2018-09-17,14
5212,SG Logan,2018-09-17,5
1236,SG Marsden Park,2018-09-17,1
1208,SG Moore Park,2018-09-17,10
1233,SG Tuggerah,2018-09-17,11
2200,SG Website,2018-09-17,9
5203,JL Alexandria,2018-09-18,5
5201,JL Auburn,2018-09-18,5
1249,JL Bankstown,2018-09-18,8
5205,JL Bundall,2018-09-18,3
5218,JL Bundall,2018-09-18,9
1244,JL Canberra,2018-09-18,5
5202,JL Castle Hill,2018-09-18,25
5207,JL Fortitude Valley,2018-09-18,10
5208,JL Helensvale,2018-09-18,11
1243,JL Kotara,2018-09-18,4
5209,JL Logan,2018-09-18,10
6201,JL Mile End,2018-09-18,3
5214,JL Northlakes,2018-09-18,11
1376,JL Nunawading,2018-09-18,2
5211,JL Robina,2018-09-18,13
1246,JL Tuggerah,2018-09-18,8
1209,SG & JL Caringbah,2018-09-18,11
1375,SG & JL Hopper Crossing,2018-09-18,9
1211,SG & JL Hornsby,2018-09-18,13
1227,SG & JL Liverpool,2018-09-18,6
1371,SG & JL Maribyrnong,2018-09-18,17
1205,SG & JL NSW Warehouse,2018-09-18,1
1233,SG & JL NSW Warehouse,2018-09-18,2
1243,SG & JL NSW Warehouse,2018-09-18,1
1245,SG & JL NSW Warehouse,2018-09-18,1
1371,SG & JL NSW Warehouse,2018-09-18,1
1373,SG & JL NSW Warehouse,2018-09-18,1
1376,SG & JL NSW Warehouse,2018-09-18,1
5208,SG & JL NSW Warehouse,2018-09-18,1
5210,SG & JL NSW Warehouse,2018-09-18,1
5214,SG & JL NSW Warehouse,2018-09-18,1
1245,SG & JL Penrith,2018-09-18,8
1223,SG & JL Penrith Clearance,2018-09-18,21
1373,SG & JL Preston,2018-09-18,10
1210,SG & JL Prospect,2018-09-18,3
2200,SG & JL Staff Sales,2018-09-18,19
5210,SG & JL Toowoomba,2018-09-18,35
5216,SG Aspley,2018-09-18,1
1205,SG Auburn,2018-09-18,9
1207,SG Bankstown,2018-09-18,9
1206,SG Castle Hill,2018-09-18,9
1374,SG Chirnside Park,2018-09-18,20
1372,SG Cranbourne,2018-09-18,7
1236,SG Marsden Park,2018-09-18,4
1208,SG Moore Park,2018-09-18,16
1233,SG Tuggerah,2018-09-18,22
2200,SG Website,2018-09-18,3
1417,The Sleeping Giant,2018-09-18,9
5203,JL Alexandria,2018-09-19,14
5201,JL Auburn,2018-09-19,3
5205,JL Bundall,2018-09-19,15
5218,JL Bundall,2018-09-19,3
1244,JL Canberra,2018-09-19,4
5202,JL Castle Hill,2018-09-19,14
5207,JL Fortitude Valley,2018-09-19,14
5208,JL Helensvale,2018-09-19,7
1243,JL Kotara,2018-09-19,8
5209,JL Logan,2018-09-19,4
1248,JL Marsden Park,2018-09-19,3
5214,JL Northlakes,2018-09-19,1
1376,JL Nunawading,2018-09-19,9
1246,JL Tuggerah,2018-09-19,13
1209,SG & JL Caringbah,2018-09-19,7
1375,SG & JL Hopper Crossing,2018-09-19,9
1211,SG & JL Hornsby,2018-09-19,17
1227,SG & JL Liverpool,2018-09-19,14
1371,SG & JL Maribyrnong,2018-09-19,9
1205,SG & JL NSW Warehouse,2018-09-19,2
1206,SG & JL NSW Warehouse,2018-09-19,1
1209,SG & JL NSW Warehouse,2018-09-19,1
1211,SG & JL NSW Warehouse,2018-09-19,1
1223,SG & JL NSW Warehouse,2018-09-19,1
1227,SG & JL NSW Warehouse,2018-09-19,1
1233,SG & JL NSW Warehouse,2018-09-19,1
1373,SG & JL NSW Warehouse,2018-09-19,1
1376,SG & JL NSW Warehouse,2018-09-19,1
5201,SG & JL NSW Warehouse,2018-09-19,1
5206,SG & JL NSW Warehouse,2018-09-19,1
1245,SG & JL Penrith,2018-09-19,4
1223,SG & JL Penrith Clearance,2018-09-19,13
1373,SG & JL Preston,2018-09-19,3
1210,SG & JL Prospect,2018-09-19,11
5210,SG & JL Toowoomba,2018-09-19,2
5216,SG Aspley,2018-09-19,2
1205,SG Auburn,2018-09-19,21
1207,SG Bankstown,2018-09-19,18
1206,SG Castle Hill,2018-09-19,8
1374,SG Chirnside Park,2018-09-19,8
1372,SG Cranbourne,2018-09-19,3
5213,SG Jindalee,2018-09-19,3
5212,SG Logan,2018-09-19,4
1236,SG Marsden Park,2018-09-19,5
1208,SG Moore Park,2018-09-19,13
1233,SG Tuggerah,2018-09-19,21
1417,The Sleeping Giant,2018-09-19,6
5203,JL Alexandria,2018-09-20,33
5201,JL Auburn,2018-09-20,6
5205,JL Bundall,2018-09-20,32
5218,JL Bundall,2018-09-20,5
1244,JL Canberra,2018-09-20,16
5202,JL Castle Hill,2018-09-20,7
5207,JL Fortitude Valley,2018-09-20,11
5208,JL Helensvale,2018-09-20,13
1243,JL Kotara,2018-09-20,8
5209,JL Logan,2018-09-20,2
1248,JL Marsden Park,2018-09-20,3
6201,JL Mile End,2018-09-20,2
1376,JL Nunawading,2018-09-20,8
5211,JL Robina,2018-09-20,7
1246,JL Tuggerah,2018-09-20,19
1209,SG & JL Caringbah,2018-09-20,13
1375,SG & JL Hopper Crossing,2018-09-20,13
1211,SG & JL Hornsby,2018-09-20,20
1227,SG & JL Liverpool,2018-09-20,13
1371,SG & JL Maribyrnong,2018-09-20,10
1205,SG & JL NSW Warehouse,2018-09-20,3
1211,SG & JL NSW Warehouse,2018-09-20,2
1236,SG & JL NSW Warehouse,2018-09-20,2
1246,SG & JL NSW Warehouse,2018-09-20,1
1376,SG & JL NSW Warehouse,2018-09-20,3
5202,SG & JL NSW Warehouse,2018-09-20,1
5203,SG & JL NSW Warehouse,2018-09-20,1
5212,SG & JL NSW Warehouse,2018-09-20,1
1245,SG & JL Penrith,2018-09-20,10
1223,SG & JL Penrith Clearance,2018-09-20,4
1373,SG & JL Preston,2018-09-20,2
1210,SG & JL Prospect,2018-09-20,7
2200,SG & JL Staff Sales,2018-09-20,12
5210,SG & JL Toowoomba,2018-09-20,1
2200,SG & JL Wholesale Sales,2018-09-20,8
5216,SG Aspley,2018-09-20,1
1205,SG Auburn,2018-09-20,42
1206,SG Castle Hill,2018-09-20,3
1374,SG Chirnside Park,2018-09-20,2
1372,SG Cranbourne,2018-09-20,3
5212,SG Logan,2018-09-20,10
1236,SG Marsden Park,2018-09-20,4
1208,SG Moore Park,2018-09-20,31
1233,SG Tuggerah,2018-09-20,5
2200,SG Website,2018-09-20,5
1417,The Sleeping Giant,2018-09-20,1
5203,JL Alexandria,2018-09-21,23
5201,JL Auburn,2018-09-21,10
1249,JL Bankstown,2018-09-21,8
5205,JL Bundall,2018-09-21,4
5218,JL Bundall,2018-09-21,3
5202,JL Castle Hill,2018-09-21,1
5207,JL Fortitude Valley,2018-09-21,4
5208,JL Helensvale,2018-09-21,11
1243,JL Kotara,2018-09-21,17
5209,JL Logan,2018-09-21,9
1248,JL Marsden Park,2018-09-21,2
6201,JL Mile End,2018-09-21,1
5214,JL Northlakes,2018-09-21,10
1376,JL Nunawading,2018-09-21,13
1209,SG & JL Caringbah,2018-09-21,22
1375,SG & JL Hopper Crossing,2018-09-21,4
1211,SG & JL Hornsby,2018-09-21,13
1227,SG & JL Liverpool,2018-09-21,20
1371,SG & JL Maribyrnong,2018-09-21,18
1205,SG & JL NSW Warehouse,2018-09-21,2
1206,SG & JL NSW Warehouse,2018-09-21,2
1207,SG & JL NSW Warehouse,2018-09-21,1
1208,SG & JL NSW Warehouse,2018-09-21,1
1227,SG & JL NSW Warehouse,2018-09-21,3
1373,SG & JL NSW Warehouse,2018-09-21,1
5201,SG & JL NSW Warehouse,2018-09-21,1
5203,SG & JL NSW Warehouse,2018-09-21,1
1245,SG & JL Penrith,2018-09-21,1
1223,SG & JL Penrith Clearance,2018-09-21,11
1373,SG & JL Preston,2018-09-21,9
1210,SG & JL Prospect,2018-09-21,4
1208,SG & JL Staff Sales,2018-09-21,5
5210,SG & JL Toowoomba,2018-09-21,2
1205,SG Auburn,2018-09-21,10
1206,SG Castle Hill,2018-09-21,9
1374,SG Chirnside Park,2018-09-21,9
5213,SG Jindalee,2018-09-21,4
5212,SG Logan,2018-09-21,11
1236,SG Marsden Park,2018-09-21,3
1208,SG Moore Park,2018-09-21,6
1233,SG Tuggerah,2018-09-21,7
1417,The Sleeping Giant,2018-09-21,1
5203,JL Alexandria,2018-09-22,43
5201,JL Auburn,2018-09-22,3
1249,JL Bankstown,2018-09-22,14
5205,JL Bundall,2018-09-22,4
5218,JL Bundall,2018-09-22,15
1244,JL Canberra,2018-09-22,6
5202,JL Castle Hill,2018-09-22,17
5207,JL Fortitude Valley,2018-09-22,23
5208,JL Helensvale,2018-09-22,30
1243,JL Kotara,2018-09-22,20
5209,JL Logan,2018-09-22,37
6201,JL Mile End,2018-09-22,14
5214,JL Northlakes,2018-09-22,5
1376,JL Nunawading,2018-09-22,10
5211,JL Robina,2018-09-22,10
1246,JL Tuggerah,2018-09-22,6
1209,SG & JL Caringbah,2018-09-22,17
1375,SG & JL Hopper Crossing,2018-09-22,32
1211,SG & JL Hornsby,2018-09-22,18
1227,SG & JL Liverpool,2018-09-22,63
1371,SG & JL Maribyrnong,2018-09-22,22
1206,SG & JL NSW Warehouse,2018-09-22,1
1209,SG & JL NSW Warehouse,2018-09-22,2
1227,SG & JL NSW Warehouse,2018-09-22,1
1236,SG & JL NSW Warehouse,2018-09-22,2
1244,SG & JL NSW Warehouse,2018-09-22,1
1373,SG & JL NSW Warehouse,2018-09-22,1
1374,SG & JL NSW Warehouse,2018-09-22,1
1376,SG & JL NSW Warehouse,2018-09-22,2
5214,SG & JL NSW Warehouse,2018-09-22,1
6201,SG & JL NSW Warehouse,2018-09-22,2
1245,SG & JL Penrith,2018-09-22,24
1223,SG & JL Penrith Clearance,2018-09-22,24
1373,SG & JL Preston,2018-09-22,14
1210,SG & JL Prospect,2018-09-22,12
2200,SG & JL Staff Sales,2018-09-22,6
5210,SG & JL Toowoomba,2018-09-22,24
5216,SG Aspley,2018-09-22,8
1205,SG Auburn,2018-09-22,62
1207,SG Bankstown,2018-09-22,2
1206,SG Castle Hill,2018-09-22,38
1374,SG Chirnside Park,2018-09-22,6
5213,SG Jindalee,2018-09-22,10
1236,SG Marsden Park,2018-09-22,17
1208,SG Moore Park,2018-09-22,19
1233,SG Tuggerah,2018-09-22,32
1417,The Sleeping Giant,2018-09-22,1
5203,JL Alexandria,2018-09-23,47
5201,JL Auburn,2018-09-23,14
1249,JL Bankstown,2018-09-23,9
5205,JL Bundall,2018-09-23,5
5218,JL Bundall,2018-09-23,3
1244,JL Canberra,2018-09-23,42
5202,JL Castle Hill,2018-09-23,27
5207,JL Fortitude Valley,2018-09-23,8
5208,JL Helensvale,2018-09-23,16
1243,JL Kotara,2018-09-23,17
5209,JL Logan,2018-09-23,7
1248,JL Marsden Park,2018-09-23,7
6201,JL Mile End,2018-09-23,16
5214,JL Northlakes,2018-09-23,27
1376,JL Nunawading,2018-09-23,15
5211,JL Robina,2018-09-23,12
1246,JL Tuggerah,2018-09-23,24
1209,SG & JL Caringbah,2018-09-23,52
1375,SG & JL Hopper Crossing,2018-09-23,41
1211,SG & JL Hornsby,2018-09-23,20
1227,SG & JL Liverpool,2018-09-23,18
1371,SG & JL Maribyrnong,2018-09-23,30
1205,SG & JL NSW Warehouse,2018-09-23,2
1206,SG & JL NSW Warehouse,2018-09-23,5
5203,SG & JL NSW Warehouse,2018-09-23,1
5211,SG & JL NSW Warehouse,2018-09-23,1
1245,SG & JL Penrith,2018-09-23,23
1223,SG & JL Penrith Clearance,2018-09-23,35
1373,SG & JL Preston,2018-09-23,43
1210,SG & JL Prospect,2018-09-23,18
5210,SG & JL Toowoomba,2018-09-23,9
5216,SG Aspley,2018-09-23,3
1205,SG Auburn,2018-09-23,48
1207,SG Bankstown,2018-09-23,12
1206,SG Castle Hill,2018-09-23,59
1374,SG Chirnside Park,2018-09-23,14
5213,SG Jindalee,2018-09-23,1
5212,SG Logan,2018-09-23,10
1236,SG Marsden Park,2018-09-23,8
1208,SG Moore Park,2018-09-23,29
1233,SG Tuggerah,2018-09-23,37
1417,The Sleeping Giant,2018-09-23,10
5203,JL Alexandria,2018-09-24,23
5201,JL Auburn,2018-09-24,1
1249,JL Bankstown,2018-09-24,5
5205,JL Bundall,2018-09-24,1
1244,JL Canberra,2018-09-24,2
5202,JL Castle Hill,2018-09-24,13
5207,JL Fortitude Valley,2018-09-24,13
5208,JL Helensvale,2018-09-24,20
1243,JL Kotara,2018-09-24,18
5209,JL Logan,2018-09-24,7
1248,JL Marsden Park,2018-09-24,2
6201,JL Mile End,2018-09-24,1
5214,JL Northlakes,2018-09-24,2
1376,JL Nunawading,2018-09-24,6
5211,JL Robina,2018-09-24,5
1246,JL Tuggerah,2018-09-24,7
1209,SG & JL Caringbah,2018-09-24,11
1375,SG & JL Hopper Crossing,2018-09-24,26
1211,SG & JL Hornsby,2018-09-24,13
1227,SG & JL Liverpool,2018-09-24,3
1371,SG & JL Maribyrnong,2018-09-24,16
1209,SG & JL NSW Warehouse,2018-09-24,2
1210,SG & JL NSW Warehouse,2018-09-24,1
1248,SG & JL NSW Warehouse,2018-09-24,2
1376,SG & JL NSW Warehouse,2018-09-24,1
5203,SG & JL NSW Warehouse,2018-09-24,1
5208,SG & JL NSW Warehouse,2018-09-24,4
1245,SG & JL Penrith,2018-09-24,4
1223,SG & JL Penrith Clearance,2018-09-24,11
1373,SG & JL Preston,2018-09-24,22
1210,SG & JL Prospect,2018-09-24,9
2200,SG & JL Staff Sales,2018-09-24,24
5210,SG & JL Toowoomba,2018-09-24,12
2200,SG & JL Wholesale Sales,2018-09-24,14
5216,SG Aspley,2018-09-24,3
1205,SG Auburn,2018-09-24,19
1207,SG Bankstown,2018-09-24,2
1206,SG Castle Hill,2018-09-24,7
1374,SG Chirnside Park,2018-09-24,24
5213,SG Jindalee,2018-09-24,5
5212,SG Logan,2018-09-24,12
1208,SG Moore Park,2018-09-24,25
1233,SG Tuggerah,2018-09-24,8
2200,SG Website,2018-09-24,7
1417,The Sleeping Giant,2018-09-24,1
5203,JL Alexandria,2018-09-25,10
5205,JL Bundall,2018-09-25,11
5218,JL Bundall,2018-09-25,14
1244,JL Canberra,2018-09-25,6
5202,JL Castle Hill,2018-09-25,13
5207,JL Fortitude Valley,2018-09-25,15
5208,JL Helensvale,2018-09-25,33
1243,JL Kotara,2018-09-25,17
5209,JL Logan,2018-09-25,10
1248,JL Marsden Park,2018-09-25,2
6201,JL Mile End,2018-09-25,5
5214,JL Northlakes,2018-09-25,2
1376,JL Nunawading,2018-09-25,5
5211,JL Robina,2018-09-25,30
1246,JL Tuggerah,2018-09-25,20
1209,SG & JL Caringbah,2018-09-25,15
1375,SG & JL Hopper Crossing,2018-09-25,2
1211,SG & JL Hornsby,2018-09-25,15
1227,SG & JL Liverpool,2018-09-25,8
1371,SG & JL Maribyrnong,2018-09-25,23
1208,SG & JL NSW Warehouse,2018-09-25,1
1210,SG & JL NSW Warehouse,2018-09-25,1
1233,SG & JL NSW Warehouse,2018-09-25,1
1236,SG & JL NSW Warehouse,2018-09-25,1
5202,SG & JL NSW Warehouse,2018-09-25,1
5208,SG & JL NSW Warehouse,2018-09-25,1
5212,SG & JL NSW Warehouse,2018-09-25,2
6201,SG & JL NSW Warehouse,2018-09-25,2
1223,SG & JL Penrith Clearance,2018-09-25,8
1373,SG & JL Preston,2018-09-25,8
1210,SG & JL Prospect,2018-09-25,3
2200,SG & JL Staff Sales,2018-09-25,32
5210,SG & JL Toowoomba,2018-09-25,5
1205,SG Auburn,2018-09-25,10
1207,SG Bankstown,2018-09-25,6
1206,SG Castle Hill,2018-09-25,9
1374,SG Chirnside Park,2018-09-25,5
5212,SG Logan,2018-09-25,6
1236,SG Marsden Park,2018-09-25,17
1208,SG Moore Park,2018-09-25,14
1233,SG Tuggerah,2018-09-25,14
1417,The Sleeping Giant,2018-09-25,2
5203,JL Alexandria,2018-09-26,24
5201,JL Auburn,2018-09-26,1
1249,JL Bankstown,2018-09-26,2
5205,JL Bundall,2018-09-26,3
1244,JL Canberra,2018-09-26,6
5202,JL Castle Hill,2018-09-26,25
5207,JL Fortitude Valley,2018-09-26,8
5208,JL Helensvale,2018-09-26,5
1243,JL Kotara,2018-09-26,27
5209,JL Logan,2018-09-26,52
1248,JL Marsden Park,2018-09-26,1
1376,JL Nunawading,2018-09-26,11
5211,JL Robina,2018-09-26,16
1246,JL Tuggerah,2018-09-26,5
1209,SG & JL Caringbah,2018-09-26,2
1375,SG & JL Hopper Crossing,2018-09-26,10
1211,SG & JL Hornsby,2018-09-26,7
1227,SG & JL Liverpool,2018-09-26,10
1371,SG & JL Maribyrnong,2018-09-26,12
1207,SG & JL NSW Warehouse,2018-09-26,1
1208,SG & JL NSW Warehouse,2018-09-26,3
1209,SG & JL NSW Warehouse,2018-09-26,1
1210,SG & JL NSW Warehouse,2018-09-26,1
1246,SG & JL NSW Warehouse,2018-09-26,2
1248,SG & JL NSW Warehouse,2018-09-26,2
5203,SG & JL NSW Warehouse,2018-09-26,2
5205,SG & JL NSW Warehouse,2018-09-26,1
5209,SG & JL NSW Warehouse,2018-09-26,2
1245,SG & JL Penrith,2018-09-26,4
1223,SG & JL Penrith Clearance,2018-09-26,16
1210,SG & JL Prospect,2018-09-26,5
2200,SG & JL Staff Sales,2018-09-26,11
5210,SG & JL Toowoomba,2018-09-26,3
5216,SG Aspley,2018-09-26,7
1205,SG Auburn,2018-09-26,17
1207,SG Bankstown,2018-09-26,5
1206,SG Castle Hill,2018-09-26,16
1374,SG Chirnside Park,2018-09-26,4
5213,SG Jindalee,2018-09-26,2
5212,SG Logan,2018-09-26,9
1236,SG Marsden Park,2018-09-26,12
1208,SG Moore Park,2018-09-26,16
1233,SG Tuggerah,2018-09-26,28
1417,The Sleeping Giant,2018-09-26,10
5203,JL Alexandria,2018-09-27,49
